start_time, random_ID, end_time, random_V, random_Z, pos_j1, pos_j2, pos_j3, pos_j4, pos_j5, pos_j6, vel_j1, vel_j2, vel_j3, vel_j4, vel_j5, vel_j6, torq_j1, torq_j2, torq_j3, torq_j4, torq_j5, torq_j6
1.07, 347, 1.07, 189.661, 29.5678, 57.8787, 13.1293, -39.9142, 63.8295, 54.4188, 20.2998, -11.8625, 3.58104, 15.6392, 3.57855, 11.9045, 6.87416, -30.1371, -19.1202, -1.90894, 5.35427, 13.9056, 6.84945
1.08, 347, 1.08, 189.661, 29.5678, 57.7355, 13.1737, -39.7266, 63.8727, 54.5628, 20.3829, -11.8209, 3.75023, 15.4107, 3.57855, 11.9044, 6.87415, -30.1352, -18.6137, -1.96605, 5.35488, 13.9059, 6.84945
1.09, 347, 1.09, 189.661, 29.5678, 57.6403, 13.2045, -39.6031, 63.9016, 54.6588, 20.4384, -11.7931, 3.86244, 15.2593, 3.57855, 11.9044, 6.87414, -30.1337, -18.2711, -2.00149, 5.35524, 13.906, 6.84945
1.1, 347, 1.1, 189.661, 29.5678, 57.4979, 13.2524, -39.42, 63.9449, 54.8028, 20.5215, -11.7516, 4.02993, 15.0334, 3.57854, 11.9044, 6.87414, -30.1318, -17.7325, -2.04419, 5.35563, 13.9062, 6.84945
1.11, 347, 1.11, 189.661, 29.5678, 57.4033, 13.2854, -39.2995, 63.9737, 54.8988, 20.577, -11.7239, 4.14106, 14.8837, 3.57854, 11.9044, 6.87413, -30.1305, -17.4218, -2.0901, 5.35616, 13.9064, 6.84945
1.12, 347, 1.12, 189.661, 29.5678, 57.2617, 13.3366, -39.121, 64.017, 55.0428, 20.6601, -11.6824, 4.30695, 14.6603, 3.57854, 11.9044, 6.87412, -30.1286, -16.8763, -2.12804, 5.35647, 13.9065, 6.84945
1.13, 347, 1.13, 189.661, 29.5678, 57.1677, 13.3719, -39.0035, 64.0459, 55.1388, 20.7155, -11.6543, 4.41704, 14.5121, 3.57853, 11.9044, 6.87412, -30.127, -16.5683, -2.17377, 5.357, 13.9067, 6.84945
1.14, 347, 1.14, 189.661, 29.5678, 57.027, 13.4264, -38.8294, 64.0892, 55.2828, 20.7987, -11.613, 4.58145, 14.2911, 3.57853, 11.9044, 6.87411, -30.125, -16.052, -2.22069, 5.35746, 13.9069, 6.84945
1.15, 347, 1.15, 189.661, 29.5678, 56.9334, 13.4639, -38.7149, 64.118, 55.3788, 20.8541, -11.5854, 4.69058, 14.1444, 3.57853, 11.9044, 6.87411, -30.1235, -15.7053, -2.25036, 5.35774, 13.907, 6.84945
1.16, 347, 1.16, 189.661, 29.5678, 56.7936, 13.5217, -38.5453, 64.1613, 55.5228, 20.9373, -11.5441, 4.85358, 13.9256, 3.57852, 11.9043, 6.8741, -30.121, -15.2292, -2.31059, 5.3584, 13.9073, 6.84944
1.17, 347, 1.17, 189.661, 29.5678, 56.7006, 13.5613, -38.4337, 64.1902, 55.6188, 20.9927, -11.5164, 4.9618, 13.7803, 3.57851, 11.9043, 6.87408, -30.1195, -14.8911, -2.34181, 5.35871, 13.9074, 6.84944
1.18, 347, 1.18, 189.661, 29.5678, 56.5616, 13.6225, -38.2684, 64.2335, 55.7628, 21.0759, -11.4749, 5.12397, 13.5633, 3.57851, 11.9043, 6.87408, -30.1157, -14.4028, -2.39905, 5.35934, 13.9077, 6.84948
1.19, 347, 1.19, 189.661, 29.5678, 56.4692, 13.6643, -38.1598, 64.2623, 55.8588, 21.1313, -11.4471, 5.23219, 13.4186, 3.57854, 11.9044, 6.87413, -30.1115, -14.0286, -2.42132, 5.3595, 13.9078, 6.84949
1.2, 347, 1.2, 189.661, 29.5678, 56.331, 13.7287, -37.9989, 64.3056, 56.0028, 21.2144, -11.4051, 5.39492, 13.2009, 3.57859, 11.9046, 6.87422, -30.1051, -13.7154, -2.47638, 5.36018, 13.9081, 6.84947
1.21, 347, 1.21, 189.661, 29.5678, 56.2392, 13.7727, -37.8932, 64.3345, 56.0988, 21.2699, -11.377, 5.5035, 13.0554, 3.57861, 11.9046, 6.87426, -30.1032, -13.6051, -2.50051, 5.3604, 13.9082, 6.84946
1.22, 347, 1.22, 189.661, 29.5678, 56.1019, 13.8404, -37.7367, 64.3777, 56.2428, 21.353, -11.3347, 5.66584, 12.838, 3.57862, 11.9047, 6.87428, -30.1022, -13.7142, -2.54509, 5.36093, 13.9085, 6.84945
1.23, 347, 1.23, 189.661, 29.5678, 56.0106, 13.8866, -37.6339, 64.4066, 56.3388, 21.4085, -11.3066, 5.77333, 12.694, 3.57862, 11.9047, 6.87428, -30.1022, -13.8234, -2.57249, 5.36124, 13.9087, 6.84945
1.24, 347, 1.24, 189.661, 29.5678, 55.8741, 13.9575, -37.4818, 64.4499, 56.4828, 21.4916, -11.2647, 5.93283, 12.4796, 3.57861, 11.9047, 6.87428, -30.1025, -13.9551, -2.60629, 5.36157, 13.9089, 6.84945
1.25, 347, 1.25, 189.661, 29.5678, 55.7834, 14.0058, -37.3818, 64.4788, 56.5788, 21.547, -11.2369, 6.038, 12.3379, 3.57861, 11.9046, 6.87427, -30.1025, -14.15, -2.64065, 5.36203, 13.9092, 6.84945
1.26, 347, 1.26, 189.661, 29.5678, 55.6478, 14.0799, -37.234, 64.522, 56.7228, 21.6302, -11.1955, 6.19526, 12.127, 3.5786, 11.9046, 6.87426, -30.1028, -14.2691, -2.67107, 5.36229, 13.9094, 6.84945
1.27, 347, 1.27, 189.661, 29.5678, 55.5576, 14.1304, -37.1369, 64.5509, 56.8188, 21.6856, -11.1685, 6.29903, 11.9875, 3.5786, 11.9046, 6.87425, -30.1025, -14.4659, -2.70542, 5.36275, 13.9096, 6.84945
1.28, 347, 1.28, 189.661, 29.5678, 55.4228, 14.2076, -36.9933, 64.5942, 56.9628, 21.7688, -11.1275, 6.4532, 11.7799, 3.57859, 11.9046, 6.87424, -30.1023, -14.6382, -2.74199, 5.36314, 13.9099, 6.84945
1.29, 347, 1.29, 189.661, 29.5678, 55.3332, 14.2601, -36.8989, 64.623, 57.0588, 21.8242, -11.1004, 6.55508, 11.6424, 3.57859, 11.9046, 6.87423, -30.1021, -14.7441, -2.76524, 5.36338, 13.91, 6.84945
1.3, 347, 1.3, 189.661, 29.5678, 55.1992, 14.3405, -36.7595, 64.6663, 57.2028, 21.9074, -11.06, 6.70667, 11.4376, 3.57859, 11.9046, 6.87422, -30.1013, -14.9923, -2.81095, 5.36395, 13.9104, 6.84945
1.31, 347, 1.31, 189.661, 29.5678, 55.1101, 14.395, -36.6679, 64.6952, 57.2988, 21.9628, -11.0332, 6.80697, 11.3019, 3.57858, 11.9045, 6.87421, -30.1012, -15.0553, -2.82907, 5.36409, 13.9104, 6.84945
1.32, 347, 1.32, 189.661, 29.5678, 54.9769, 14.4784, -36.5326, 64.7385, 57.4428, 22.0459, -10.9933, 6.95631, 11.0996, 3.57858, 11.9045, 6.8742, -30.1001, -15.3259, -2.87754, 5.36472, 13.9108, 6.84945
1.33, 347, 1.33, 189.661, 29.5678, 54.8884, 14.5349, -36.4437, 64.7673, 57.5388, 22.1014, -10.9668, 7.05518, 10.9655, 3.57857, 11.9045, 6.8742, -30.0994, -15.4157, -2.89909, 5.36493, 13.9109, 6.84945
1.34, 347, 1.34, 189.661, 29.5678, 54.756, 14.6213, -36.3124, 64.8106, 57.6828, 22.1845, -10.9269, 7.20255, 10.7654, 3.57857, 11.9045, 6.87419, -30.0982, -15.6317, -2.94108, 5.36543, 13.9112, 6.84945
1.35, 347, 1.35, 189.661, 29.5678, 54.668, 14.6798, -36.2262, 64.8395, 57.7787, 22.24, -10.9007, 7.30019, 10.6326, 3.57857, 11.9045, 6.87418, -30.0974, -15.7613, -2.96734, 5.36573, 13.9114, 6.84945
1.36, 347, 1.36, 189.661, 29.5678, 54.5365, 14.7691, -36.099, 64.8828, 57.9227, 22.3231, -10.8617, 7.4458, 10.4344, 3.57856, 11.9045, 6.87418, -30.0962, -15.8987, -3, 5.36605, 13.9116, 6.84945
1.37, 347, 1.37, 189.661, 29.5678, 54.449, 14.8296, -36.0154, 64.9116, 58.0187, 22.3785, -10.8357, 7.54236, 10.3028, 3.57856, 11.9045, 6.87417, -30.095, -16.0869, -3.03337, 5.36649, 13.9119, 6.84945
1.38, 347, 1.38, 189.661, 29.5678, 54.3182, 14.9218, -35.8922, 64.9549, 58.1627, 22.4617, -10.7968, 7.68646, 10.1062, 3.57856, 11.9045, 6.87417, -30.0936, -16.1983, -3.06303, 5.36675, 13.912, 6.84945
1.39, 347, 1.39, 189.661, 29.5678, 54.2312, 14.9843, -35.8113, 64.9838, 58.2587, 22.5171, -10.7709, 7.78206, 9.97552, 3.57856, 11.9045, 6.87416, -30.0922, -16.3856, -3.09646, 5.36719, 13.9123, 6.84945
1.4, 347, 1.4, 189.661, 29.5678, 54.1012, 15.0793, -35.6919, 65.027, 58.4027, 22.6003, -10.7321, 7.92484, 9.78019, 3.57855, 11.9044, 6.87416, -30.0904, -16.5472, -3.13225, 5.36757, 13.9125, 6.84945
1.41, 347, 1.41, 189.661, 29.5678, 54.0148, 15.1437, -35.6137, 65.0559, 58.4987, 22.6557, -10.7063, 8.01964, 9.65035, 3.57855, 11.9044, 6.87415, -30.0891, -16.6463, -3.1551, 5.3678, 13.9127, 6.84945
1.42, 347, 1.42, 189.661, 29.5678, 53.8856, 15.2417, -35.4983, 65.0992, 58.6427, 22.7389, -10.6677, 8.16131, 9.45608, 3.57855, 11.9044, 6.87414, -30.0868, -16.882, -3.19995, 5.36836, 13.913, 6.84945
1.43, 347, 1.43, 189.661, 29.5678, 53.7997, 15.3079, -35.4226, 65.1281, 58.7387, 22.7943, -10.642, 8.25544, 9.32686, 3.57855, 11.9044, 6.87414, -30.0856, -16.9396, -3.21791, 5.3685, 13.9131, 6.84945
1.44, 347, 1.44, 189.661, 29.5678, 53.6712, 15.4087, -35.3111, 65.1713, 58.8827, 22.8774, -10.6034, 8.39619, 9.1334, 3.57854, 11.9044, 6.87414, -30.083, -17.198, -3.26562, 5.36911, 13.9134, 6.84945
1.45, 347, 1.45, 189.661, 29.5678, 53.5858, 15.4769, -35.2381, 65.2002, 58.9787, 22.9329, -10.5777, 8.48975, 9.00463, 3.57854, 11.9044, 6.87413, -30.0814, -17.2821, -3.28693, 5.36931, 13.9136, 6.84945
1.46, 347, 1.46, 189.661, 29.5678, 53.4581, 15.5805, -35.1305, 65.2435, 59.1227, 23.016, -10.5393, 8.62976, 8.81174, 3.57854, 11.9044, 6.87413, -30.0787, -17.4879, -3.3285, 5.3698, 13.9138, 6.84945
1.47, 347, 1.47, 189.661, 29.5678, 53.3732, 15.6506, -35.06, 65.2723, 59.2187, 23.0715, -10.5136, 8.72289, 8.68327, 3.57854, 11.9044, 6.87413, -30.0768, -17.6111, -3.35458, 5.3701, 13.914, 6.84945
1.48, 347, 1.48, 189.661, 29.5678, 53.2463, 15.757, -34.9563, 65.3156, 59.3627, 23.1546, -10.4752, 8.86234, 8.49071, 3.57854, 11.9044, 6.87412, -30.0742, -17.7407, -3.38717, 5.37041, 13.9142, 6.84945
1.49, 347, 1.49, 189.661, 29.5678, 53.162, 15.8289, -34.8884, 65.3445, 59.4587, 23.21, -10.4495, 8.95516, 8.36239, 3.57853, 11.9044, 6.87412, -30.0721, -17.9218, -3.42032, 5.37085, 13.9145, 6.84945
1.5, 347, 1.5, 189.661, 29.5678, 53.0359, 15.9382, -34.7886, 65.3878, 59.6027, 23.2932, -10.411, 9.09421, 8.16994, 3.57853, 11.9044, 6.87412, -30.0692, -18.0262, -3.45009, 5.3711, 13.9146, 6.84945
1.51, 347, 1.51, 189.661, 29.5678, 52.952, 16.012, -34.7233, 65.4166, 59.6987, 23.3486, -10.3853, 9.1868, 8.04161, 3.57853, 11.9044, 6.87411, -30.0668, -18.2069, -3.48336, 5.37153, 13.9149, 6.84945
1.52, 347, 1.52, 189.661, 29.5678, 52.8267, 16.124, -34.6273, 65.4599, 59.8427, 23.4318, -10.3467, 9.32562, 7.84904, 3.57853, 11.9044, 6.87411, -30.0636, -18.3609, -3.51929, 5.3719, 13.9151, 6.84945
1.53, 347, 1.53, 189.661, 29.5678, 52.7433, 16.1997, -34.5646, 65.4888, 59.9387, 23.4872, -10.321, 9.41813, 7.72057, 3.57853, 11.9044, 6.87411, -30.0613, -18.4553, -3.54234, 5.37213, 13.9152, 6.84945
1.54, 347, 1.54, 189.661, 29.5678, 52.6188, 16.3145, -34.4726, 65.5321, 60.0827, 23.5704, -10.2822, 9.55688, 7.52766, 3.57853, 11.9044, 6.87411, -30.0576, -18.6827, -3.58733, 5.37269, 13.9156, 6.84945
1.55, 347, 1.55, 189.661, 29.5678, 52.536, 16.392, -34.4125, 65.5609, 60.1787, 23.6258, -10.2564, 9.6494, 7.3989, 3.57853, 11.9044, 6.8741, -30.0555, -18.7364, -3.60565, 5.37282, 13.9156, 6.84945
1.56, 347, 1.56, 189.661, 29.5678, 52.4122, 16.5097, -34.3243, 65.6042, 60.3227, 23.7089, -10.218, 9.78824, 7.20544, 3.57853, 11.9044, 6.8741, -30.0608, -18.9867, -3.65364, 5.37343, 13.916, 6.84945
1.57, 347, 1.57, 189.661, 29.5678, 52.3299, 16.5891, -34.2668, 65.6331, 60.4187, 23.7644, -10.1927, 9.88086, 7.07623, 3.57852, 11.9044, 6.8741, -30.0416, -19.0668, -3.67528, 5.37362, 13.9161, 6.84945
1.58, 347, 1.58, 189.661, 29.5678, 52.2069, 16.7095, -34.1825, 65.6763, 60.5627, 23.8475, -10.1538, 10.0199, 6.88201, 3.57852, 11.9044, 6.8741, -30.0384, -19.2658, -3.71739, 5.37411, 13.9164, 6.84945
1.59, 347, 1.59, 189.661, 29.5678, 52.1251, 16.7908, -34.1276, 65.7052, 60.6587, 23.903, -10.1272, 10.1128, 6.75222, 3.57852, 11.9043, 6.8741, -30.0384, -19.3848, -3.74394, 5.3744, 13.9166, 6.84945
1.6, 347, 1.6, 189.661, 29.5678, 52.0029, 16.914, -34.0473, 65.7485, 60.8027, 23.9861, -10.0873, 10.2523, 6.557, 3.57852, 11.9043, 6.87409, -30.0365, -19.5052, -3.77724, 5.3747, 13.9167, 6.84945
1.61, 347, 1.61, 189.661, 29.5678, 51.9217, 16.9971, -33.995, 65.7773, 60.8987, 24.0415, -10.0608, 10.3453, 6.42647, 3.57851, 11.9043, 6.87408, -30.035, -19.6737, -3.81022, 5.37511, 13.917, 6.84945
1.62, 347, 1.62, 189.661, 29.5678, 51.8002, 17.1232, -33.9186, 65.8206, 61.0426, 24.1247, -10.0213, 10.4847, 6.23037, 3.57851, 11.9043, 6.87407, -30.034, -19.7761, -3.84049, 5.37535, 13.9171, 6.84945
1.63, 347, 1.63, 189.661, 29.5678, 51.7195, 17.2082, -33.869, 65.8495, 61.1386, 24.1801, -9.99535, 10.5772, 6.09972, 3.57851, 11.9043, 6.87407, -30.0334, -20.0305, -3.86388, 5.37568, 13.9174, 6.84945
1.64, 347, 1.64, 189.661, 29.5678, 51.5989, 17.3371, -33.7965, 65.8928, 61.2826, 24.2633, -9.95606, 10.7153, 5.90425, 3.5785, 11.9043, 6.87406, -30.0332, -20.2559, -3.89022, 5.37596, 13.9176, 6.84945
1.65, 347, 1.65, 189.661, 29.5678, 51.5187, 17.4239, -33.7495, 65.9216, 61.3786, 24.3187, -9.92912, 10.8066, 5.77441, 3.5785, 11.9043, 6.87406, -30.0176, -20.3976, -3.93525, 5.37613, 13.9178, 6.84945
1.66, 347, 1.66, 189.661, 29.5678, 51.3989, 17.5556, -33.681, 65.9649, 61.5226, 24.4018, -9.89042, 10.9426, 5.58049, 3.5785, 11.9043, 6.87406, -30.0341, -20.7362, -4.15904, 5.37653, 13.9181, 6.84945
1.67, 347, 1.67, 189.661, 29.5678, 51.3193, 17.6442, -33.6366, 65.9938, 61.6186, 24.4573, -9.86421, 11.0327, 5.45176, 3.5785, 11.9043, 6.87406, -30.0406, -20.8207, -4.35012, 5.37662, 13.9182, 6.84945
1.68, 347, 1.68, 189.661, 29.5678, 51.2002, 17.7786, -33.572, 66.037, 61.7626, 24.5404, -9.82647, 11.1669, 5.25946, 3.5785, 11.9043, 6.87406, -30.036, -21.1946, -4.67095, 5.37706, 13.9186, 6.84945
1.69, 347, 1.69, 189.661, 29.5678, 51.1211, 17.8691, -33.5302, 66.0659, 61.8586, 24.5959, -9.80168, 11.2558, 5.13178, 3.5785, 11.9043, 6.87406, -30.0334, -21.318, -4.88596, 5.3772, 13.9187, 6.84945
1.7, 347, 1.7, 189.661, 29.5678, 51.0028, 18.0061, -33.4694, 66.1092, 62.0026, 24.679, -9.76443, 11.3883, 4.94098, 3.5785, 11.9043, 6.87406, -30.0309, -21.6186, -5.21552, 5.37756, 13.919, 6.84945
1.71, 347, 1.71, 189.661, 29.5678, 50.9242, 18.0984, -33.4301, 66.1381, 62.0986, 24.7344, -9.73958, 11.4761, 4.81423, 3.5785, 11.9043, 6.87406, -30.0298, -21.7994, -5.4347, 5.37777, 13.9192, 6.84945
1.72, 347, 1.72, 189.661, 29.5678, 50.8066, 18.2381, -33.3732, 66.1813, 62.2426, 24.8176, -9.70257, 11.607, 4.62474, 3.5785, 11.9043, 6.87407, -30.0289, -21.9917, -5.75987, 5.37799, 13.9194, 6.84945
1.73, 347, 1.73, 189.661, 29.5678, 50.7285, 18.3321, -33.3365, 66.2102, 62.3386, 24.873, -9.67809, 11.6938, 4.49881, 3.5785, 11.9043, 6.87407, -30.028, -22.257, -5.98161, 5.37831, 13.9197, 6.84945
1.74, 347, 1.74, 189.661, 29.5678, 50.6117, 18.4744, -33.2833, 66.2535, 62.4826, 24.9562, -9.64107, 11.8233, 4.31046, 3.57851, 11.9043, 6.87407, -30.0273, -22.414, -6.30389, 5.37849, 13.9199, 6.84945
1.75, 347, 1.75, 189.661, 29.5678, 50.534, 18.5702, -33.2492, 66.2823, 62.5786, 25.0116, -9.61657, 11.9091, 4.18523, 3.57851, 11.9043, 6.87407, -30.0262, -22.6802, -6.5247, 5.37881, 13.9201, 6.84945
1.76, 347, 1.76, 189.661, 29.5678, 50.418, 18.7151, -33.1998, 66.3256, 62.7226, 25.0948, -9.58005, 12.0373, 3.99783, 3.57851, 11.9043, 6.87407, -30.0251, -22.9103, -6.84846, 5.37908, 13.9204, 6.84945
1.77, 347, 1.77, 189.661, 29.5678, 50.3408, 18.8126, -33.1682, 66.3545, 62.8186, 25.1502, -9.55584, 12.1223, 3.87318, 3.57851, 11.9043, 6.87407, -30.0243, -23.0525, -7.06343, 5.37924, 13.9205, 6.84945
1.78, 347, 1.78, 189.661, 29.5678, 50.2255, 18.96, -33.1226, 66.3978, 62.9626, 25.2333, -9.51969, 12.2492, 3.68657, 3.57851, 11.9043, 6.87407, -30.0228, -23.3911, -7.39035, 5.37965, 13.9209, 6.84945
1.79, 347, 1.79, 189.661, 29.5678, 50.1488, 19.0592, -33.0935, 66.4266, 63.0586, 25.2888, -9.4957, 12.3335, 3.56237, 3.57851, 11.9043, 6.87408, -30.0222, -23.4744, -7.60229, 5.37975, 13.921, 6.84945
1.8, 347, 1.8, 189.661, 29.5678, 50.0342, 19.2093, -33.0516, 66.4699, 63.2026, 25.3719, -9.45986, 12.4593, 3.37636, 3.57851, 11.9043, 6.87408, -30.0204, -23.8484, -7.92975, 5.38019, 13.9214, 6.84945
1.81, 347, 1.81, 189.661, 29.5678, 49.958, 19.3101, -33.025, 66.4988, 63.2986, 25.4273, -9.43605, 12.5429, 3.25251, 3.57851, 11.9043, 6.87408, -30.0196, -23.971, -8.1428, 5.38034, 13.9215, 6.84945
1.82, 347, 1.82, 189.661, 29.5678, 49.8441, 19.4627, -32.9869, 66.542, 63.4426, 25.5105, -9.40078, 12.6677, 3.06692, 3.57851, 11.9043, 6.87408, -30.0179, -24.2717, -8.46676, 5.3807, 13.9218, 6.84945
1.83, 347, 1.83, 189.661, 29.5678, 49.7684, 19.5652, -32.9627, 66.5709, 63.5386, 25.5659, -9.37708, 12.7507, 2.94329, 3.57851, 11.9043, 6.87408, -30.0167, -24.4523, -8.68184, 5.38091, 13.922, 6.84945
1.84, 347, 1.84, 189.661, 29.5678, 49.6553, 19.7203, -32.9284, 66.6142, 63.6825, 25.6491, -9.34157, 12.8746, 2.75794, 3.57852, 11.9043, 6.87409, -30.0151, -24.6439, -9.0012, 5.38114, 13.9222, 6.84945
1.85, 347, 1.85, 189.661, 29.5678, 49.58, 19.8245, -32.9067, 66.6431, 63.7785, 25.7045, -9.31804, 12.957, 2.63442, 3.57852, 11.9043, 6.87409, -30.0137, -24.9104, -9.21962, 5.38146, 13.9225, 6.84946
1.86, 347, 1.86, 189.661, 29.5678, 49.4676, 19.9821, -32.8761, 66.6863, 63.9225, 25.7877, -9.28287, 13.0802, 2.44913, 3.57852, 11.9043, 6.87409, -30.0121, -25.0665, -9.53763, 5.38165, 13.9226, 6.84946
1.87, 347, 1.87, 189.661, 29.5678, 49.3928, 20.088, -32.857, 66.7152, 64.0185, 25.8431, -9.25948, 13.1622, 2.32558, 3.57852, 11.9043, 6.87409, -30.0105, -25.3345, -9.75625, 5.38197, 13.9229, 6.84945
1.88, 347, 1.88, 189.661, 29.5678, 49.2811, 20.248, -32.8301, 66.7585, 64.1625, 25.9262, -9.22451, 13.2847, 2.14017, 3.57852, 11.9043, 6.8741, -30.0085, -25.5651, -10.0776, 5.38225, 13.9232, 6.84945
1.89, 347, 1.89, 189.661, 29.5678, 49.2068, 20.3555, -32.8134, 66.7873, 64.2585, 25.9817, -9.20123, 13.3662, 2.01647, 3.57852, 11.9044, 6.8741, -30.0071, -25.7075, -10.2916, 5.38242, 13.9233, 6.84945
1.9, 347, 1.9, 189.661, 29.5678, 49.0957, 20.518, -32.7903, 66.8306, 64.4025, 26.0648, -9.16639, 13.4883, 1.83074, 3.57853, 11.9044, 6.8741, -30.0046, -26.0486, -10.618, 5.38283, 13.9237, 6.84945
1.91, 347, 1.91, 189.661, 29.5678, 49.0219, 20.6272, -32.7761, 66.8595, 64.4985, 26.1203, -9.14321, 13.5695, 1.70677, 3.57853, 11.9044, 6.87411, -30.0035, -26.1314, -10.8302, 5.38293, 13.9237, 6.84946
1.92, 347, 1.92, 189.661, 29.5678, 48.9115, 20.7921, -32.7567, 66.9028, 64.6425, 26.2034, -9.10848, 13.6911, 1.52052, 3.57853, 11.9044, 6.87411, -30.0007, -26.5092, -11.1591, 5.38339, 13.9241, 6.84946
1.93, 347, 1.93, 189.661, 29.5678, 48.8382, 20.9029, -32.7451, 66.9316, 64.7385, 26.2588, -9.08534, 13.772, 1.39614, 3.57853, 11.9044, 6.87411, -29.9992, -26.6322, -11.3737, 5.38354, 13.9243, 6.84945
1.94, 347, 1.94, 189.661, 29.5678, 48.7285, 21.0703, -32.7294, 66.9749, 64.8825, 26.342, -9.05098, 13.8933, 1.20918, 3.57853, 11.9044, 6.87412, -29.9965, -26.9359, -11.701, 5.38391, 13.9246, 6.84945
1.95, 347, 1.95, 189.661, 29.5678, 48.6557, 21.1827, -32.7203, 67.0038, 64.9785, 26.3974, -9.02783, 13.9741, 1.08425, 3.57854, 11.9044, 6.87412, -29.9946, -27.1182, -11.919, 5.38413, 13.9248, 6.84945
1.96, 347, 1.96, 189.661, 29.5678, 48.5467, 21.3526, -32.7084, 67.0471, 65.1225, 26.4806, -8.99304, 14.0952, 0.896364, 3.57854, 11.9044, 6.87413, -29.992, -27.311, -12.2437, 5.38436, 13.925, 6.84945
1.97, 347, 1.97, 189.661, 29.5678, 48.4743, 21.4666, -32.7018, 67.0759, 65.2185, 26.536, -8.96992, 14.1759, 0.770748, 3.57854, 11.9044, 6.87413, -29.99, -27.5813, -12.4665, 5.3847, 13.9253, 6.84946
1.98, 347, 1.98, 189.661, 29.5678, 48.366, 21.6389, -32.6938, 67.1192, 65.3625, 26.6192, -8.93526, 14.297, 0.581717, 3.57854, 11.9044, 6.87414, -29.9873, -27.738, -12.7919, 5.38489, 13.9254, 6.84946
1.99, 347, 1.99, 189.661, 29.5678, 48.2941, 21.7546, -32.6897, 67.148, 65.4585, 26.6746, -8.91216, 14.3767, 0.455259, 3.57855, 11.9044, 6.87414, -29.9849, -28.0106, -13.0163, 5.38522, 13.9257, 6.84945
2, 347, 2, 189.661, 29.5678, 48.1865, 21.9293, -32.6854, 67.1913, 65.6025, 26.7577, -8.87749, 14.4981, 0.264856, 3.57855, 11.9044, 6.87414, -29.9818, -28.2437, -13.3472, 5.38551, 13.926, 6.84945
2.01, 347, 2.01, 189.661, 29.5678, 48.115, 22.0466, -32.6839, 67.2202, 65.6985, 26.8132, -8.85435, 14.5792, 0.137402, 3.57855, 11.9044, 6.87415, -29.9796, -28.3879, -16.1681, 5.38569, 13.9261, 6.84945
2.02, 347, 2.02, 189.661, 29.5678, 48.0082, 22.2238, -32.6836, 67.2635, 65.8425, 26.8963, -8.81961, 14.7007, -0.0546145, 3.57856, 11.9045, 6.87416, -29.976, -28.735, -25.8225, 5.38611, 13.9265, 6.84945
2.03, 347, 2.03, 189.661, 29.5678, 47.9372, 22.3427, -32.6846, 67.2923, 65.9385, 26.9518, -8.79643, 14.7817, -0.183226, 3.57856, 11.9045, 6.87416, -29.974, -28.8179, -28.317, 5.38622, 13.9266, 6.84945
2.04, 347, 2.04, 189.661, 29.5678, 47.831, 22.5223, -32.6881, 67.3356, 66.0825, 27.0349, -8.76156, 14.9033, -0.377116, 3.57856, 11.9045, 6.87417, -29.9696, -29.2041, -29.9892, 5.38669, 13.927, 6.84944
2.05, 347, 2.05, 189.661, 29.5678, 47.7605, 22.6429, -32.6918, 67.3645, 66.1785, 27.0903, -8.73837, 14.9844, -0.507076, 3.57855, 11.9044, 6.87415, -29.9666, -29.3927, -30.5413, 5.38691, 13.9271, 6.84942
2.06, 347, 2.06, 189.661, 29.5678, 47.655, 22.825, -32.6992, 67.4078, 66.3225, 27.1735, -8.70361, 15.106, -0.702794, 3.57851, 11.9043, 6.87408, -29.9666, -29.6963, -31.0736, 5.38726, 13.9275, 6.84943
2.07, 347, 2.07, 189.661, 29.5678, 47.5849, 22.9472, -32.7055, 67.4366, 66.4185, 27.2289, -8.68036, 15.1865, -0.833209, 3.5785, 11.9043, 6.87405, -29.9688, -29.7774, -31.3417, 5.38734, 13.9275, 6.84943
2.08, 347, 2.08, 189.661, 29.5678, 47.4801, 23.1317, -32.7169, 67.4799, 66.5625, 27.3121, -8.64594, 15.3061, -1.02767, 3.57847, 11.9042, 6.87401, -29.9708, -30.2076, -31.698, 5.38764, 13.9279, 6.84944
2.09, 347, 2.09, 189.661, 29.5678, 47.4105, 23.2555, -32.7258, 67.5088, 66.6585, 27.3675, -8.62329, 15.385, -1.15651, 3.57847, 11.9042, 6.87399, -29.9711, -30.3492, -31.9218, 5.38773, 13.928, 6.84944
2.1, 347, 2.1, 189.661, 29.5678, 47.3065, 23.4424, -32.7411, 67.552, 66.8024, 27.4506, -8.58967, 15.5025, -1.34918, 3.57846, 11.9042, 6.87398, -29.9698, -30.6971, -32.2518, 5.38796, 13.9283, 6.84944
2.11, 347, 2.11, 189.661, 29.5678, 47.2373, 23.5678, -32.7526, 67.5809, 66.8984, 27.5061, -8.56742, 15.5805, -1.47753, 3.57846, 11.9041, 6.87398, -29.9685, -30.9057, -32.4701, 5.38809, 13.9285, 6.84944
2.12, 347, 2.12, 189.661, 29.5678, 47.1339, 23.757, -32.7718, 67.6242, 67.0424, 27.5892, -8.53416, 15.6976, -1.67021, 3.57846, 11.9042, 6.87398, -29.9667, -31.1268, -32.7964, 5.38823, 13.9286, 6.84944
